P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,P_PERIOD,P_FLUX,P_TEMP_EQUIL,S_MASS,S_RADIUS,S_TEMPERATURE,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,P_HABITABLE
0.76228,0.36733988,0.16108728,23.622591,40.493321,642.67404,1,1,5852,1.0507658,0.7658503,1.8008603,0
1.61424,3.2372384,0.44737551,101.95183,9.7326492,449.98981,1.15,1.23,6157,1.9479396,1.0235452,2.3901925,0
2.16353,5.3226161,0.41856491,92.263714,11.307462,467.1821,1.15,1.24,6158,1.9810286,1.0321391,2.4102123,0
1.46851,2.7568324,0.10468086,10.811874,315.6463,1073.8536,1.31,1.5,6436,3.4588785,1.3412608,3.1164255,0
1.31157,2.2754822,0.052229888,4.3612835,364.54886,1113.2273,1,1,5772,0.99447515,0.74865946,1.7641002,0
5.70589,27.616484,0.034355026,3.2903045,29.308886,592.78163,0.5,0.47,3636,0.034592334,0.15184456,0.39138639,0
6.06461,30.628454,0.84056242,287.37895,1.1638044,264.61527,0.96,0.94,5677,0.82228038,0.6846368,1.6174607,0
2.0178,4.7283306,0.057873027,4.1396297,1987.6726,1701.105,1.51,1.85,6826,6.6572864,1.8207336,4.2089032,0
3.68809,13.164352,0.069665594,7.2028365,114.4991,833.38451,0.87,0.84,5445,0.5556979,0.57043666,1.3571834,0
6.43454,33.867504,0.28858657,76.378033,0.55947642,220.33848,0.55,0.52,3724,0.046594432,0.17599264,0.45163974,0
0.77349,0.38707286,0.048439843,3.8759581,433.5455,1162.5284,1.01,1.01,5776,1.0172791,0.75701245,1.7835927,0
2.18595,5.4165988,1.0874339,509.9974,0.15129019,158.89038,0.66,0.63,4736,0.17890255,0.33521606,0.81944286,0
1.3452,2.3754251,0.049576887,4.0951393,342.18804,1095.7491,0.97,0.95,5679,0.84105294,0.69232569,1.6355331,0
2.4662,6.6476898,1.1902286,448.30356,1.270417,270.47771,1.12,1.19,6137,1.7997288,0.98503533,2.301201,1
1.58061,3.123569,0.6784855,186.40427,5.1944829,384.61878,1.2,1.32,6256,2.3912417,1.1272572,2.6273272,0
3.19485,10.316689,0.98938231,374.87624,0.65096786,228.84151,0.92,0.89,5474,0.6372177,0.60984435,1.4495915,0
3.64325,12.893769,1.1371319,469.63111,0.40920937,203.7658,0.89,0.85,5347,0.52913591,0.55967881,1.3359294,0
3.22848,10.50174,1.1105412,425.47785,0.85355757,244.87989,1.01,1.02,5797,1.0526941,0.76910423,1.8110768,0
0.88559,0.62873346,0.065824103,6.1096032,241.62023,1004.4498,1.02,1.02,5789,1.0468952,0.76735255,1.8073323,0
1.87207,4.1632686,0.78766757,259.33683,1.3854612,276.40348,0.97,0.95,5710,0.8595681,0.69861626,1.6489609,1
2.5783,7.1688075,0.093549695,9.878482,203.92401,962.74662,1.12,1.18,6150,1.7846503,0.98012382,2.289119,0
4.8203,20.739878,0.081794751,7.5844126,438.00322,1165.5053,1.27,1.43,6324,2.9304085,1.2427921,2.893045,0
3.10517,9.8298521,0.14807617,19.672266,82.885306,768.71312,1.12,1.19,6152,1.8173889,0.9889525,2.309645,0
2.94823,9.0013132,0.20760365,32.657212,42.167506,649.21626,1.12,1.19,6152,1.8173889,0.9889525,2.309645,0
3.19485,10.316689,0.099398568,12.205751,52.616852,686.16115,0.88,0.84,5355,0.51985846,0.55450713,1.323225,0
2.65677,7.5431552,0.066314978,6.6513802,118.21208,840.06013,0.88,0.84,5355,0.51985846,0.55450713,1.323225,0
2.29805,5.8965974,0.058158033,5.3426451,188.80361,944.38153,0.92,0.88,5508,0.63860118,0.6093227,1.446798,0
1.88328,4.2056823,0.14367061,21.090776,29.355167,593.0155,0.89,0.86,5499,0.60592717,0.59383589,1.4104234,0
1.78239,3.8303511,0.1259869,16.177956,67.010157,728.92034,1.02,1.02,5812,1.063632,0.77239063,1.8181033,0
1.2331,2.0491991,0.03307191,4.4855838,6.5591271,407.71475,0.24,0.26,3299,0.007174053,0.069434243,0.1819603,0
11.87139,482.99686,2.7205,1107.5923,0.57782708,221.98268,1.22,1.79,6210,4.2693436,1.5104318,3.5234787,0
1.07616,1.2643012,0.0514,8.68909,2.3357291,314.95646,0.22,0.25,3240,0.006170903,0.06443611,0.1693413,0
0.96406,0.85235786,0.018017131,1.53818,40.642883,643.25458,0.33,0.33,3410,0.013192711,0.094044481,0.24512835,0
1.83844,4.0370889,0.072439496,9.8786392,8.1823634,429.51515,0.52,0.5,3713,0.042572431,0.16825491,0.43202046,0
1.60303,3.1991632,0.1654,38.09722,0.82839145,243.05458,0.4,0.38,3638,0.022662437,0.12289948,0.31674752,1
2.17474,5.369523,0.4706,140.2524,1.0284412,256.56049,0.72,0.69,4807,0.22776307,0.37710209,0.91901962,1
9.18099,158.914,2.026,1047.8356,0.30888291,187.46697,1.01,1.18,5597,1.2242606,0.83932922,1.9875321,0
2.20837,4.9994345,0.103,11.872879,128.00416,856.94102,1.03,1.03,6148,1.3579961,0.85507959,1.9971544,0
5.02208,48.59908,0.197,31.578659,54.916764,564.28896,1.03,1.1,5731,1.1694877,0.8138646,1.9198725,0
11.9947,1868.8287,0.0544,3.8493728,3782.5845,1996.5049,1.45,2.89,6216,11.171934,2.4424559,5.6970096,0
1.61424,3.2372384,0.0483,4.3931632,117.02416,837.94168,0.77,0.73,4890,0.2730045,0.41135136,0.99899856,0
1.54698,3.011575,0.0684,7.406114,58.352249,704.14048,0.77,0.73,4890,0.2730045,0.41135136,0.99899856,0
1.19947,1.8651456,0.1405,21.803855,13.930503,490.85908,0.77,0.73,4890,0.2730045,0.41135136,0.99899856,0
10.15626,73.50441,1.89,1071.2323,0.076574209,133.92203,0.77,0.73,4890,0.2730045,0.41135136,0.99899856,0
14.6851,778.67861,0.02591,1.4857108,1643.5033,1622.1003,1.16,1.05,5781,1.1032632,0.78811929,1.8566367,0
2.18595,5.4165988,0.677,247.35373,0.42616127,205.84409,0.67,0.62,4880,0.19532207,0.34809606,0.84572889,1
1.99538,6.9922161,0.0447,3.504725,450.93131,1174.0119,0.97,1.11,5345,0.90100135,0.73040807,1.7435716,0
5.4929,17.162712,0.0752,7.64159,159.32714,905.14332,0.97,1.11,5345,0.90100135,0.73040807,1.7435716,0
6.98383,16.527056,0.1172,14.85888,65.594922,725.04083,0.97,1.11,5345,0.90100135,0.73040807,1.7435716,0
1.06495,1.2177294,0.0343,3.8867907,40.939908,644.43872,0.54,0.52,3755,0.048165392,0.17884445,0.45824683,0
1.25552,2.1128564,0.0451,7.267302,23.680017,562.0053,0.54,0.52,3755,0.048165392,0.17884445,0.45824683,0
1.40125,2.5458987,0.0781,13.342996,7.8964708,427.07403,0.54,0.52,3755,0.048165392,0.17884445,0.45824683,0
1.26673,2.1449845,0.11,22.407704,3.9806109,359.85898,0.54,0.52,3755,0.048165392,0.17884445,0.45824683,0
1.16584,1.6844027,0.432,129.9441,0.2582946,181.5697,0.54,0.52,3755,0.048165392,0.17884445,0.45824683,1
2.8306203,8.4001941,0.084685189,9.28716,87.92516,778.02475,0.94,0.86,5544,0.62600591,0.60203549,1.4279027,0
3.6776042,13.10087,0.17979848,28.731,19.806155,532.94839,0.94,0.86,5544,0.62600591,0.60203549,1.4279027,0
5.0570803,22.499044,0.30330717,62.95,6.813286,411.41512,0.94,0.86,5544,0.62600591,0.60203549,1.4279027,0
1.87207,9.7001106,0.0463,3.6961153,351.34634,1102.822,0.95,0.96,5495,0.75283864,0.66207387,1.5726938,0
3.04912,12.751259,0.0949,10.854091,84.683897,769.10851,0.95,0.96,5495,0.75283864,0.66207387,1.5726938,0
2.74645,10.068791,0.3506,77.6113,6.1246049,400.78774,0.95,0.96,5495,0.75283864,0.66207387,1.5726938,0
0.86317,0.57352358,0.0639,6.0985228,184.37421,938.79324,0.95,0.96,5495,0.75283864,0.66207387,1.5726938,0
0.99769,0.96382171,0.1396,19.577585,38.630565,635.15201,0.95,0.96,5495,0.75283864,0.66207387,1.5726938,0
4.7126436,19.959599,0.2055,34.94,18.031002,522.75722,0.95,0.96,5495,0.75283864,0.66207387,1.5726938,0
1.63666,5.0788915,0.042717,2.78578,2801.6998,1853.3939,1.41,1.9,6305,5.111357,1.6432268,3.8264884,0
2.37652,6.2425017,0.849,289.8623,1.1067568,261.31116,0.97,0.98,5518,0.79775141,0.6806395,1.6156312,1
2.74645,8.7402701,0.070264492,6.238297,481.31723,1193.3067,1.19,1.31,6270,2.3763007,1.1227809,2.6162157,0
5.21265,15.223961,0.11298806,12.7207,186.142,941.02891,1.19,1.31,6270,2.3763007,1.1227809,2.6162157,0
10.019274,71.829129,0.51114743,122.4,9.1729746,441.96344,1.19,1.31,6270,2.3763007,1.1227809,2.6162157,0
2.78008,5.1202091,0.084808567,12.28,7.6038377,423.06112,0.54,0.51,3914,0.054690549,0.19002239,0.48302904,0
2.72403,6.2008243,0.10639778,17.2559,4.8311127,377.70845,0.54,0.51,3914,0.054690549,0.19002239,0.48302904,0
1.06495,1.2177294,0.039,3.543919,35.956969,623.86508,0.54,0.51,3914,0.054690549,0.19002239,0.48302904,0
2.41015,6.3932195,0.22,46.827915,1.12997,262.67071,0.54,0.51,3914,0.054690549,0.19002239,0.48302904,1
4.00197,2895.4131,0.118,15.3348,19.045996,532.22569,0.65,0.59,5400,0.26519645,0.39506379,0.94132258,0
4.89877,4386.0264,0.191,31.3309,7.2694403,418.3311,0.65,0.59,5400,0.26519645,0.39506379,0.94132258,0
1.2331,2.0491991,0.090212204,10.435478,79.347421,760.3755,0.9,0.87,5555,0.6457485,0.61106615,1.4488346,0
0.95285,0.81736451,0.071807461,7.4108627,125.23458,852.2676,0.9,0.87,5555,0.6457485,0.61106615,1.4488346,0
0.66139,0.22083892,0.057062148,5.2497254,198.3203,956.06342,0.9,0.87,5555,0.6457485,0.61106615,1.4488346,0
3.59841,479.92028,0.062,5.9123,50.693478,679.80277,0.75,0.7,4590,0.19486573,0.35186509,0.86574395,0
3.39663,432.24608,0.081,8.9858,29.700614,594.75249,0.75,0.7,4590,0.19486573,0.35186509,0.86574395,0
1.81602,3.9538581,0.341,92.743711,0.89719312,247.9513,0.61,0.57,4351,0.10432651,0.25956698,0.64580308,1
2.15232,7.3100441,0.21,34.545,26.155158,576.14825,1.08,1,5990,1.1534425,0.79568727,1.8648024,0
11.59114,133.48776,0.51,125.8518,4.4346115,369.70796,1.08,1,5990,1.1534425,0.79568727,1.8648024,0
2.67919,4.131764,0.33,66.0634,10.591758,459.60731,1.08,1,5990,1.1534425,0.79568727,1.8648024,0
3.35179,4.5099794,0.092233171,10.3384,96.224227,797.93225,0.98,0.93,5701,0.81857543,0.68211974,1.610427,0
3.1388,4.0014546,0.1090352,13.2884,68.853382,733.88199,0.98,0.93,5701,0.81857543,0.68211974,1.610427,0
1.61424,3.2372384,0.079,10.864384,6.8555156,403.5059,0.5,0.48,3740,0.040388482,0.16381133,0.42004317,0
1.99538,4.6394796,0.0521,5.8416366,15.762274,496.87205,0.5,0.48,3740,0.040388482,0.16381133,0.42004317,0
2.08506,4.999023,0.118,19.850291,3.0727717,330.15846,0.5,0.48,3740,0.040388482,0.16381133,0.42004317,0
1.52456,2.9378483,0.169,34.14211,1.4980313,275.87991,0.5,0.48,3740,0.040388482,0.16381133,0.42004317,1
1.80481,3.9125102,0.255,63.33627,0.6579819,224.59151,0.5,0.48,3740,0.040388482,0.16381133,0.42004317,1
2.49983,6.8023267,0.305,77.473633,1.2877478,271.39548,0.63,0.58,4465,0.11979274,0.27711533,0.68576128,1
3.90108,11.441808,0.18,29.33434,22.824074,556.67207,0.99,0.95,5498,0.73884748,0.65578043,1.5575972,0
12.29737,638.83429,0.3,60.323105,8.2099223,431.24059,0.99,0.95,5498,0.73884748,0.65578043,1.5575972,0
8.79985,23.201444,0.5,143.34394,2.9561054,334.02998,0.99,0.95,5498,0.73884748,0.65578043,1.5575972,0
2.43257,7.4403535,0.09046017,10.4208,59.603295,707.88462,0.91,0.81,5367,0.48773628,0.53674773,1.2803259,0
2.19716,3.6391306,0.10522154,13.0729,44.053028,656.35508,0.91,0.81,5367,0.48773628,0.53674773,1.2803259,0
5.50411,25.978928,0.16,20.8613,84.163807,771.66047,1.21,1.22,6340,2.1545935,1.0646362,2.4776314,0
5.30233,1493.7916,0.26,42.6318,31.872684,605.34028,1.21,1.22,6340,2.1545935,1.0646362,2.4776314,0
3.90108,2161.2304,0.4,87.6451,13.466209,488.04093,1.21,1.22,6340,2.1545935,1.0646362,2.4776314,0
2.19716,1303.0948,0.05,5.90124,23.289427,559.67333,0.58,0.53,3900,0.058223568,0.1961184,0.49887382,0
1.99538,158.914,0.09,8.7522,7.1880948,417.15587,0.58,0.53,3900,0.058223568,0.1961184,0.49887382,0
2.70161,7.7605729,0.13,22.7802,3.4451815,347.09466,0.58,0.53,3900,0.058223568,0.1961184,0.49887382,0
1.50214,2.8648744,0.033,2.896,53.465168,688.91024,0.58,0.53,3900,0.058223568,0.1961184,0.49887382,0
0.81833,0.47370976,0.013,0.74296,344.51815,1097.6097,0.58,0.53,3900,0.058223568,0.1961184,0.49887382,0
2.29805,28.60452,0.21579013,34.921,23.536982,561.1547,1.1,1,5914,1.0960085,0.7792253,1.8294994,0
5.40322,39.410672,0.34733527,71.312,9.0848165,442.30714,1.1,1,5914,1.0960085,0.7792253,1.8294994,0
1.73755,3.6681895,0.0677,5.66793,786.75494,1349.2884,1.29,1.82,5904,3.6059261,1.414258,3.3212649,0
3.19485,10.316689,0.1189,13.17562,255.06632,1018.1416,1.29,1.82,5904,3.6059261,1.414258,3.3212649,0
5.34717,24.733847,0.1662,21.77596,130.54336,861.15951,1.29,1.82,5904,3.6059261,1.414258,3.3212649,0
4.02439,15.266637,0.2138,31.7844,78.886269,759.26829,1.29,1.82,5904,3.6059261,1.414258,3.3212649,0
4.46158,18.188009,0.2535,41.02902,56.112664,697.28469,1.29,1.82,5904,3.6059261,1.414258,3.3212649,0
8.56444,69.922161,1.0896,288.822,1.2624569,268.35721,1.05,1.16,5913,1.4737918,0.90365066,2.1216822,0
8.16088,40.364156,0.60347,131.458,2.580165,322.78475,0.89,1.03,5606,0.93880516,0.73460616,1.7390838,0
1.49093,4.449592,0.1153,13.83989,218.76589,979.52574,1.07,1.63,5911,2.9060808,1.2690805,2.9798201,0
3.67688,7.9457001,0.1283,16.23855,176.64078,928.60052,1.07,1.63,5911,2.9060808,1.2690805,2.9798201,0
0.3363,3.17828,0.10520717,13.36731,43.499826,654.28474,0.87,0.79,5417,0.48147991,0.53181464,1.2664496,0
0.75107,12.001185,0.14353668,21.302,23.369658,560.15472,0.87,0.79,5417,0.48147991,0.53181464,1.2664496,0
1.93933,12.201417,0.21771146,39.7922,10.158173,454.82969,0.87,0.79,5417,0.48147991,0.53181464,1.2664496,0
4.30464,122.04595,0.4632,105.599,12.791529,481.71712,0.94,1.75,5623,2.7430712,1.2544477,2.9682559,0
13.9004,6388.3429,0.164,21.08721,106.82996,817.13016,1.29,1.4,6350,2.8552203,1.2248389,2.8499649,0
4.00197,24.472756,0.0456,3.21346,1125.7252,1475.7168,1.22,1.49,5857,2.340788,1.1427215,2.6867156,0
13.1157,699.22161,0.08,6.87349,1140.7536,1480.6175,1.48,2.13,6510,7.3008228,1.9402429,4.5030517,0
1.43488,6.3565601,0.036135379,2.42629,738.92912,1328.2983,1.07,1.07,5538,0.96486823,0.7476827,1.7736741,0
0.85196,2.860452,0.055540116,4.62332,312.79114,1071.417,1.07,1.07,5538,0.96486823,0.7476827,1.7736741,0
1.06495,3.200528,0.014971354,0.66931,3666.5954,1982.4884,1,1.01,5476,0.82183598,0.69249764,1.6459524,0
12.314344,4004.6328,4.0699628,3000,0.049614002,120.23917,1,1.01,5476,0.82183598,0.69249764,1.6459524,0
0.81833,4.9994345,0.036632321,2.46502,1402.2586,1559.0209,1.08,1.23,6104,1.8817285,1.0092542,2.3593989,0
1.18826,22.000054,0.32001006,68.9584,6.1590249,401.34966,0.92,0.89,5460,0.63072382,0.60721091,1.4439783,0
14.4609,177.98368,0.03101,1.8555582,1694.8681,1634.6655,1.15,1.29,5750,1.6298193,0.95968853,2.2626945,0
2.83613,8.4279728,0.1226,17.833648,170.70428,915.84808,1.21,1.35,6273,2.5284673,1.1579623,2.6980438,0
15.03261,299.07615,0.02897,1.7208604,1941.9697,1691.2411,1.17,1.29,5750,1.6298193,0.95968853,2.2626945,0
4.34948,67.061709,0.3553,66.262,2.1219194,306.6794,0.82,0.78,4700,0.26599243,0.4093439,1.0022282,0
13.452,349.6108,0.3806502,86.67856,8.6029191,433.00487,0.98,1.09,5820,1.2213316,0.82727201,1.9468829,0
10.7616,794.57001,0.37,69.7546,61.219266,581.34133,1.39,1.74,6430,4.6369353,1.5535113,3.6099353,0
12.613667,2320.1444,1.68,675.47,1.6714429,287.8198,1.39,1.74,6430,4.6369353,1.5535113,3.6099353,0
0.7847,0.40755892,0.0116,1.2137672,17.048726,517.68776,0.13,0.17,3068,0.002294077,0.039355097,0.10426872,0
0.72865,0.31248784,0.006,0.45328509,63.724349,719.81561,0.13,0.17,3068,0.002294077,0.039355097,0.10426872,0
0.57171,0.13099629,0.0154,1.865169,9.6731176,449.30011,0.13,0.17,3068,0.002294077,0.039355097,0.10426872,0
4.15891,16.143101,1.219,704.1984,0.27669251,184.71717,0.79,0.76,5308,0.41080856,0.49419415,1.1812034,0
12.8915,136.66604,0.082,7.8914483,260.60546,1023.6248,1.15,1.24,5972,1.7523111,0.98180898,2.3019615,0
13.36232,189.10766,0.03585,2.6843285,601.36079,1261.535,0.85,0.95,5560,0.7727429,0.66826421,1.58421,0
9.9769,327.36284,0.044,3.3118644,363.42063,1112.365,1.01,0.94,5460,0.70358233,0.64132388,1.5251007,0
12.639368,2215.2612,0.73,223.3,1.3202896,273.09403,1.01,0.94,5460,0.70358233,0.64132388,1.5251007,0
10.96338,79.457001,0.0464,3.7970182,232.9424,974.20867,0.93,0.86,5170,0.47342122,0.53440161,1.2836464,0
12.2189,108.06152,0.0414,3.2175188,483.18968,1187.1324,0.91,0.92,5725,0.814641,0.67950573,1.6031895,0
13.7883,92.170121,0.091,10.290994,271.58221,962.88738,0.96,1.35,5800,1.8478561,1.0188017,2.3988726,0
12.1068,403.64156,0.0433,3.5256325,220.54363,972.73455,0.87,0.8,5150,0.40336437,0.49378504,1.186967,0
13.66499,1026.5844,0.046,3.0240949,1137.0643,1479.4189,1.32,1.42,6041,2.406028,1.1456253,2.6818469,0
3.2509,10.625858,0.2244,35.968,47.34849,668.29997,1.17,1.49,5884,2.3842503,1.151394,2.7052806,0
1.7936,3.871341,0.4757,110.979,10.536237,459.00381,1.17,1.49,5884,2.3842503,1.151394,2.7052806,0
0.76228,0.36733988,0.0719,6.803,267.57565,1030.4017,1.07,1.09,6004,1.3832618,0.87061376,2.0397507,0
0.6726,0.23455125,0.0847,8.703,192.81355,949.35644,1.07,1.09,6004,1.3832618,0.87061376,2.0397507,0
1.121,1.4635061,0.1045,11.922,126.66942,854.69834,1.07,1.09,6004,1.3832618,0.87061376,2.0397507,0
12.83545,1719.4495,0.301,52.501129,118.24609,794.34208,1.32,4.06,4995,9.1935382,2.3754949,5.7445182,0
13.239175,772.32205,1.1772287,406.2,7.6498553,402.11737,1.32,4.06,4995,9.1935382,2.3754949,5.7445182,0
16.2545,896.27497,0.0679,5.3340838,1635.654,1615.8746,1.46,2.26,6360,7.4874509,1.9822896,4.611619,0
12.6673,908.98809,0.1143,12.87471,168.13038,914.42645,1.2,1.38,5977,2.1776087,1.094155,2.5650716,0
22.3079,266.97552,0.0948,8.6001536,1489.7981,1578.9291,1.54,3.21,6161,13.30159,2.6740243,6.2439027,0
2.6904,7.7059808,0.339,64.00205,1.8207684,293.91594,0.73,0.7,4651,0.20543294,0.36043933,0.88440992,0
2.33168,6.0438495,0.11555109,16.797139,15.385867,504.57462,0.73,0.7,4651,0.20543294,0.36043933,0.88440992,0
2.1299,5.1829123,0.288,66.65062,2.1430668,308.22741,0.71,0.68,4551,0.17771898,0.33651101,0.82943887,0
1.121,1.4635061,0.166,35.23319,1.7356934,292.37473,0.54,0.52,3748,0.047807239,0.1781989,0.45675275,0
2.242,5.6545043,0.563,178.1396,1.8621947,297.56226,0.88,0.87,5431,0.58999233,0.58823852,1.4001743,0
12.2189,317.828,0.0446,3.2467293,930.99297,1406.1321,1.12,1.35,5800,1.8478561,1.0188017,2.3988726,0
1.9057,4.2910395,0.242,101.11141,1.4900179,275.12777,0.57,0.56,4134,0.082062849,0.23161616,0.58236227,1
1.6815,3.4695604,0.64,207.2482,0.23593664,177.22541,0.57,0.55,4340,0.096155237,0.24927894,0.62053247,0
1.3452,2.3754251,0.409,112.3053,0.7245901,234.98364,0.61,0.6,4402,0.12111315,0.27922078,0.69302029,1
2.3541,6.1428456,0.495,177.6693,0.92280563,249.13348,0.74,0.71,4723,0.22473832,0.37591261,0.91944778,1
0.40356,0.03759075,0.04178,3.6001053,189.62459,940.82981,0.76,0.75,5046,0.32673838,0.44672974,1.0781297,0
0.49324,0.077169769,0.04881,4.5458841,144.25217,866.48782,0.76,0.75,5046,0.32673838,0.44672974,1.0781297,0
0.52687,0.097750299,0.06,6.189392,92.267707,784.75157,0.76,0.75,5046,0.32673838,0.44672974,1.0781297,0
0.54929,0.11349749,0.0696,7.743493,67.789758,729.656,0.76,0.75,5046,0.32673838,0.44672974,1.0781297,0
0.73986,0.33006436,0.0811,9.740486,51.908015,672.74232,0.76,0.75,5046,0.32673838,0.44672974,1.0781297,0
1.5694,3.086051,0.02289888,2.984151,7.485091,421.39966,0.18,0.21,3157,0.003924873,0.051431342,0.13569792,0
2.4662,6.6476898,0.031746273,4.871229,3.8943957,357.89442,0.18,0.21,3157,0.003924873,0.051431342,0.13569792,0
1.2331,2.0491991,0.04475104,8.15275,1.959834,301.4392,0.18,0.21,3157,0.003924873,0.051431342,0.13569792,0
1.4573,2.7211983,0.015924616,1.565409,25.906765,574.77544,0.22,0.24,3359,0.006569785,0.066403164,0.173512,0
1.121,1.4635061,0.024766731,3.036179,10.710599,460.89113,0.22,0.24,3359,0.006569785,0.066403164,0.173512,0
1.3452,2.3754251,0.035220425,5.148921,5.2961705,386.48745,0.22,0.24,3359,0.006569785,0.066403164,0.173512,0
18.4965,435.42436,0.0769,7.7943013,153.23687,893.81124,1,1.05,5493,0.89930217,0.72369892,1.7191866,0
10.7616,160.50314,0.03,2.455239,64.516155,720.3966,0.59,0.55,3820,0.05771218,0.19554854,0.49941939,0
1.62545,3.2754986,1.046,384.843,1.108297,261.40203,1.04,1.11,5757,1.2126055,0.82744307,1.9505257,1
6.19913,15.999462,0.7903,240.503,0.92278126,249.64024,0.94,0.83,5527,0.57597375,0.57804277,1.3717148,0
2.3541,6.3565601,0.089268696,10.57,130.94021,861.81325,0.85,1.05,5701,1.0434494,0.77013519,1.8182241,0
12.890117,1417.5129,1.2045223,523.9,0.71935159,234.60804,0.85,1.05,5701,1.0434494,0.77013519,1.8182241,0
4.20375,16.439711,0.14671057,20.740284,59.753525,708.33026,0.98,1.03,6065,1.2861343,0.83637102,1.9568703,0
5.51532,26.068821,0.72961,220.13034,4.1812631,364.31058,1.07,1.24,6340,2.2258149,1.0820893,2.5182483,0
2.5783,7.1688075,0.079759797,8.3137831,117.50889,838.80805,0.98,0.91,5634,0.74754751,0.65444418,1.5480395,0
3.76656,13.643414,0.44040929,84.687981,48.030122,670.69232,1.59,2.04,7070,9.315939,2.1283658,4.9092705,0
3.04912,9.5305061,0.080704853,8.9810168,114.43187,833.26215,0.87,0.9,5661,0.74532602,0.65243126,1.5420769,0
3.29574,10.875888,0.07815223,7.2569652,459.51272,1179.558,1.21,1.59,5933,2.8065985,1.2455006,2.9229036,0
2.94823,9.0013132,0.096921868,9.9406725,251.61814,1014.683,1.23,1.29,6310,2.3636627,1.1170993,2.6010934,0
2.84734,8.4846077,0.27290852,51.079263,16.367138,512.43419,1.04,1.05,5927,1.2190091,0.82113759,1.9272983,0
1.25552,2.1128564,0.047501637,3.7092138,540.2438,1228.2658,1.04,1.05,5927,1.2190091,0.82113759,1.9272983,0
2.25321,5.702589,0.17000214,24.993242,66.256196,726.86128,1.05,1.37,5809,1.9148523,1.0365435,2.4400739,0
13.3399,116.77879,0.21999561,38.478757,12.803187,481.91942,0.96,0.87,5498,0.61964949,0.60055681,1.4264311,0
14.43848,1000,0.18549074,24.669196,137.2317,871.984,1.4,1.66,6613,4.7217057,1.5511904,3.5949034,0
14.96535,1000,0.06546986,5.0142346,1391.8271,1556.1134,1.49,1.8,6733,5.9657921,1.7321009,4.0081459,0
3.21727,10.439906,0.048066286,4.1762555,146.98954,887.08762,0.85,0.78,4996,0.33959991,0.45653686,1.103972,0
4.08044,15.629386,0.11894123,14.557317,130.11609,860.45401,1.06,1.34,5816,1.8407543,1.0158612,2.3909518,0
3.06033,9.5900707,0.061939353,5.6606729,305.08179,1064.7533,0.99,1.08,5785,1.1704412,0.81156387,1.9116645,0
2.48862,6.7506189,0.039606289,3.1055082,224.39783,986.05144,0.86,0.79,5009,0.35200348,0.46451062,1.122674,0
3.08275,9.7096567,0.11481707,14.006406,93.731922,792.71448,1.03,1.09,5837,1.2356641,0.83125732,1.9554073,0
2.07385,4.9534779,0.093057219,11.119907,48.681936,672.95631,0.87,0.79,5240,0.42156833,0.50244882,1.2038193,0
2.71282,7.8153238,0.10363553,13.221758,39.337086,638.0364,0.85,0.8,5210,0.422493,0.50379345,1.2083495,0
2.11869,5.1366839,0.10018356,12.493413,44.392546,657.61608,0.86,0.81,5247,0.44555666,0.51635503,1.2368271,0
1.88328,3.9410672,0.053190557,4.778,182.56073,936.47621,0.88,0.89,5194,0.51650727,0.55749775,1.3379406,0
2.71282,14.610553,0.085128113,9.67395,71.273884,740.24847,0.88,0.89,5194,0.51650727,0.55749775,1.3379406,0
2.04022,7.9457001,0.22976419,42.8961,9.7838947,450.58098,0.88,0.89,5194,0.51650727,0.55749775,1.3379406,0
13.333759,656.95048,1.8524428,982,0.15051744,158.6871,0.88,0.89,5194,0.51650727,0.55749775,1.3379406,0
